Year,Quarter,Region,Total_Enrollment,Telehealth_Users,Telehealth_Rate
2024,3,Indiana,4585.6666667,558.0,0.1269
2024,3,Indiana,170072.33333,9220.0,0.0691
2024,3,Indiana,435457.66667,24880.0,0.0726
2024,3,Iowa,386673.66667,15635.0,0.0521
2024,3,Iowa,36023.333333,4612.0,0.1648
2024,3,Iowa,350650.33333,11023.0,0.0405
2024,3,Iowa,358030.66667,11851.0,0.0424
2024,3,Iowa,26563.333333,3486.0,0.1867
2024,3,Iowa,2079.6666667,298.0,0.1507
2024,3,Iowa,211125.0,8958.0,0.0552
2024,3,Iowa,175409.33333,6673.0,0.0485
2024,3,Kansas,347432.33333,18018.0,0.0663
2024,3,Kansas,32059.0,4127.0,0.1579
2024,3,Kansas,315373.33333,13891.0,0.0566
2024,3,Kansas,319269.33333,14540.0,0.058
2024,3,Kansas,26046.333333,3191.0,0.1699
2024,3,Kansas,2116.6666667,287.0,0.1421
2024,3,Kansas,167667.0,8910.0,0.0686
2024,3,Kansas,179323.66667,9091.0,0.0643
2024,3,Kentucky,394345.0,24203.0,0.0769
2024,3,Kentucky,64966.666667,8477.0,0.1609
2024,3,Kentucky,329378.33333,15726.0,0.0601
2024,3,Kentucky,343651.0,17640.0,0.0636
2024,3,Kentucky,47970.666667,6251.0,0.1804
2024,3,Kentucky,2723.3333333,312.0,0.1183
2024,3,Kentucky,192393.33333,13198.0,0.0866
2024,3,Kentucky,200548.33333,10856.0,0.0674
2024,3,Louisiana,348068.33333,19717.0,0.0706
2024,3,Louisiana,62178.333333,5318.0,0.1067
2024,3,Louisiana,285890.0,14399.0,0.0628
2024,3,Louisiana,307217.33333,15565.0,0.0624
2024,3,Louisiana,36962.333333,3702.0,0.1425
2024,3,Louisiana,3888.6666667,450.0,0.1178
2024,3,Louisiana,79945.333333,3960.0,0.0615
2024,3,Louisiana,266599.0,15660.0,0.0733
2024,3,Maine,134792.33333,10187.0,0.1047
2024,3,Maine,36524.333333,4570.0,0.1658
2024,3,Maine,98268.0,5617.0,0.0806
2024,3,Maine,114014.33333,6931.0,0.0837
2024,3,Maine,20009.333333,3157.0,0.2296
2024,3,Maine,768.66666667,99.0,0.1351
2024,3,Maine,75430.666667,5637.0,0.1036
2024,3,Maine,59330.0,4549.0,0.1061
2024,3,Maryland,713928.0,95858.0,0.1694
2024,3,Maryland,109621.0,21578.0,0.2487
2024,3,Maryland,604307.0,74280.0,0.155
2024,3,Maryland,644052.66667,79125.0,0.1547
2024,3,Maryland,62615.666667,15308.0,0.3234
2024,3,Maryland,7259.6666667,1425.0,0.2034
2024,3,Maryland,46297.0,4603.0,0.1234
2024,3,Maryland,667459.0,91245.0,0.1726
2024,3,Massachusetts,793726.33333,128485.0,0.2018
2024,3,Massachusetts,188713.0,43887.0,0.2879
2024,3,Massachusetts,605013.33333,84598.0,0.1747
2024,3,Massachusetts,704254.33333,100312.0,0.1773
2024,3,Massachusetts,84871.333333,27093.0,0.4073
2024,3,Massachusetts,4600.6666667,1080.0,0.2399
2024,3,Massachusetts,33014.666667,5257.0,0.2028
2024,3,Massachusetts,760406.66667,123204.0,0.2017
2024,3,Michigan,726583.0,77765.0,0.1401
2024,3,Michigan,130756.33333,22706.0,0.2212
2024,3,Michigan,595826.66667,55059.0,0.1217
2024,3,Michigan,623374.66667,56607.0,0.1182
2024,3,Michigan,96134.333333,19754.0,0.2855
2024,3,Michigan,7074.0,1404.0,0.2043
2024,3,Michigan,184303.33333,15527.0,0.1146
2024,3,Michigan,542055.0,62203.0,0.1482
2024,3,Minnesota,385112.0,44331.0,0.1578
2024,3,Minnesota,68289.333333,15445.0,0.2947
2024,3,Minnesota,316822.66667,28886.0,0.1264
2024,3,Minnesota,325985.0,29083.0,0.1226
2024,3,Minnesota,55991.666667,14518.0,0.3561
2024,3,Minnesota,3135.3333333,730.0,0.2485
2024,3,Minnesota,145115.0,12369.0,0.1187
2024,3,Minnesota,239837.66667,31949.0,0.1809
2024,3,Mississippi,324456.0,18118.0,0.0683
2024,3,Mississippi,52989.0,4428.0,0.1013
2024,3,Mississippi,271467.0,13690.0,0.0618
2024,3,Mississippi,285289.33333,14848.0,0.063
2024,3,Mississippi,35337.0,2896.0,0.112
2024,3,Mississippi,3829.6666667,374.0,0.1001
2024,3,Mississippi,185328.0,9220.0,0.0604
2024,3,Mississippi,137896.33333,8822.0,0.0789
2024,3,Missouri,529296.66667,28149.0,0.0688
2024,3,Missouri,65888.333333,8077.0,0.1506
2024,3,Missouri,463408.33333,20072.0,0.0564
2024,3,Missouri,468233.66667,20227.0,0.0555
2024,3,Missouri,56447.666667,7363.0,0.1817
2024,3,Missouri,4615.3333333,559.0,0.1268
2024,3,Missouri,196954.33333,9814.0,0.0656
2024,3,Missouri,332251.0,18332.0,0.0706
2024,3,Montana,165755.66667,8557.0,0.073
2024,3,Montana,18308.666667,2095.0,0.1535
2024,3,Montana,147447.0,6462.0,0.0624
2024,3,Montana,152402.0,6817.0,0.0631
2024,3,Montana,12630.333333,1663.0,0.1969
2024,3,Montana,723.33333333,77.0,0.1126
2024,3,Montana,113354.0,6090.0,0.0768
2024,3,Montana,52380.0,2466.0,0.0651
2024,3,Nebraska,223597.66667,10583.0,0.0626
2024,3,Nebraska,19955.0,2732.0,0.1696
2024,3,Nebraska,203642.66667,7851.0,0.0513
2024,3,Nebraska,208613.0,8583.0,0.0542
2024,3,Nebraska,13847.333333,1827.0,0.187
2024,3,Nebraska,1137.3333333,173.0,0.1627
2024,3,Nebraska,112037.0,4950.0,0.0592
2024,3,Nebraska,111488.66667,5630.0,0.0659
2024,3,Nevada,239216.0,21637.0,0.1241
2024,3,Nevada,37451.0,6076.0,0.2256
2024,3,Nevada,201765.0,15561.0,0.1055
2024,3,Nevada,217939.66667,17671.0,0.1109
2024,3,Nevada,18982.333333,3589.0,0.2776
2024,3,Nevada,2294.0,377.0,0.175
2024,3,Nevada,46805.333333,3486.0,0.1047
2024,3,Nevada,192011.66667,18133.0,0.1287
2024,3,New Hampshire,189633.66667,18372.0,0.1284
2024,3,New Hampshire,19099.333333,4126.0,0.2678
2024,3,New Hampshire,170534.33333,14246.0,0.1116
2024,3,New Hampshire,169789.66667,13939.0,0.1082
2024,3,New Hampshire,19018.666667,4291.0,0.319
2024,3,New Hampshire,825.33333333,142.0,0.1797
2024,3,New Hampshire,81473.666667,7222.0,0.1204
2024,3,New Hampshire,107768.0,11089.0,0.1339
2024,3,New Jersey,869665.0,103175.0,0.1454
2024,3,New Jersey,116038.0,20034.0,0.2084
2024,3,New Jersey,753627.0,83141.0,0.1355
2024,3,New Jersey,793936.0,86962.0,0.1336
2024,3,New Jersey,67694.666667,14772.0,0.2886
2024,3,New Jersey,8034.3333333,1441.0,0.1843
2024,3,New Jersey,9588.3333333,877.0,0.1162
2024,3,New Jersey,858775.66667,102192.0,0.1458
2024,3,New Mexico,196084.66667,18934.0,0.1344
2024,3,New Mexico,37012.0,4866.0,0.1931
2024,3,New Mexico,159072.66667,14068.0,0.1216
2024,3,New Mexico,176531.0,15885.0,0.1243
2024,3,New Mexico,17696.333333,2770.0,0.2442
2024,3,New Mexico,1857.3333333,279.0,0.1567
2024,3,New Mexico,76154.666667,7077.0,0.1296
2024,3,New Mexico,119413.0,11828.0,0.1376
2024,3,New York,1532349.6667,228298.0,0.1848
2024,3,New York,352081.33333,84481.0,0.2909
2024,3,New York,1180268.3333,143817.0,0.1522
2024,3,New York,1361105.0,187280.0,0.1698
2024,3,New York,156674.0,37647.0,0.3191
2024,3,New York,14570.666667,3371.0,0.2345
2024,3,New York,177013.66667,20126.0,0.1453
2024,3,New York,1354440.3333,208117.0,0.1898
2024,3,North Carolina,855063.0,67971.0,0.1
2024,3,North Carolina,103064.33333,12714.0,0.1587
2024,3,North Carolina,751998.66667,55257.0,0.0922
2024,3,North Carolina,767372.0,55020.0,0.0894
2024,3,North Carolina,80166.333333,11828.0,0.2095
2024,3,North Carolina,7524.6666667,1123.0,0.1552
2024,3,North Carolina,263241.33333,18966.0,0.09
2024,3,North Carolina,590920.33333,48937.0,0.1046
2024,3,North Dakota,85254.0,3577.0,0.0569
2024,3,North Dakota,10765.666667,1402.0,0.1621
2024,3,North Dakota,74488.333333,2175.0,0.0401
2024,3,North Dakota,77293.666667,2512.0,0.044
2024,3,North Dakota,7352.0,976.0,0.1876
2024,3,North Dakota,608.33333333,89.0,0.1551
2024,3,North Dakota,48865.333333,2362.0,0.0669
2024,3,North Dakota,36340.666667,1213.0,0.0441
2024,3,Ohio,942000.0,65466.0,0.0887
2024,3,Ohio,111201.0,15236.0,0.1738
2024,3,Ohio,830799.0,50230.0,0.0772
2024,3,Ohio,847978.33333,51801.0,0.0773
2024,3,Ohio,87416.0,12793.0,0.2078
2024,3,Ohio,6605.6666667,872.0,0.1367
2024,3,Ohio,261748.0,14363.0,0.0704
2024,3,Ohio,679839.33333,51077.0,0.0956
2024,3,Oklahoma,409237.0,25452.0,0.0788
2024,3,Oklahoma,49688.666667,5851.0,0.144
2024,3,Oklahoma,359548.33333,19601.0,0.0694
2024,3,Oklahoma,363773.66667,19966.0,0.069
2024,3,Oklahoma,41736.333333,4945.0,0.1654
2024,3,Oklahoma,3727.0,541.0,0.1508
2024,3,Oklahoma,196692.33333,11836.0,0.0763
2024,3,Oklahoma,211657.33333,13554.0,0.0811
2024,3,Oregon,357410.33333,35743.0,0.1417
2024,3,Oregon,68797.0,9141.0,0.2007
2024,3,Oregon,288613.33333,26602.0,0.1287
2024,3,Oregon,317002.66667,28371.0,0.1257
2024,3,Oregon,38153.333333,6686.0,0.2721
2024,3,Oregon,2254.3333333,686.0,0.3243
2024,3,Oregon,153778.33333,12816.0,0.1191
2024,3,Oregon,203545.33333,22927.0,0.1584
2024,3,Pennsylvania,1155739.3333,98371.0,0.1074
2024,3,Pennsylvania,145509.66667,21907.0,0.1926
2024,3,Pennsylvania,1010229.6667,76464.0,0.0953
2024,3,Pennsylvania,1049400.6667,78714.0,0.094
2024,3,Pennsylvania,98010.666667,18140.0,0.2583
2024,3,Pennsylvania,8328.0,1517.0,0.1881
2024,3,Pennsylvania,161047.0,12479.0,0.0995
2024,3,Pennsylvania,994201.33333,85877.0,0.1087
2024,3,Puerto Rico,29896.666667,1648.0,0.0847
2024,3,Rhode Island,75128.333333,9063.0,0.1515
2024,3,Rhode Island,9304.6666667,1570.0,0.2311
2024,3,Rhode Island,65823.666667,7493.0,0.1413
2024,3,Rhode Island,67265.333333,7664.0,0.1403
2024,3,Rhode Island,7369.6666667,1309.0,0.2762
2024,3,Rhode Island,493.33333333,90.0,0.1911
2024,3,Rhode Island,206.0,19.0,0.1242
2024,3,Rhode Island,74908.333333,9044.0,0.1515
2024,3,South Carolina,596756.33333,41359.0,0.0847
2024,3,South Carolina,42876.666667,5242.0,0.1538
2024,3,South Carolina,553879.66667,36117.0,0.0795
2024,3,South Carolina,549350.33333,35729.0,0.0787
2024,3,South Carolina,42585.666667,4799.0,0.1615
2024,3,South Carolina,4820.3333333,831.0,0.1771
2024,3,South Carolina,126252.66667,8513.0,0.0827
2024,3,South Carolina,470205.33333,32835.0,0.0852
2024,3,South Dakota,111195.0,4792.0,0.059
2024,3,South Dakota,12439.333333,1205.0,0.1239
2024,3,South Dakota,98755.666667,3587.0,0.0502
2024,3,South Dakota,101418.33333,3795.0,0.0512
2024,3,South Dakota,8994.3333333,870.0,0.1387
2024,3,South Dakota,782.33333333,127.0,0.1682
2024,3,South Dakota,69745.0,3808.0,0.075
2024,3,South Dakota,41440.333333,984.0,0.0323
2024,3,Tennessee,599701.33333,34465.0,0.072
2024,3,Tennessee,59875.333333,6561.0,0.1392
2024,3,Tennessee,539826.0,27904.0,0.0647
2024,3,Tennessee,545286.0,28047.0,0.0639
2024,3,Tennessee,49798.333333,5838.0,0.1679
2024,3,Tennessee,4617.0,580.0,0.1312
2024,3,Tennessee,200037.33333,10374.0,0.0649
2024,3,Tennessee,399016.33333,24055.0,0.0756
2024,3,Territories,18274.333333,365.0,0.0383
2024,3,Texas,1801733.0,185451.0,0.1342
2024,3,Texas,181408.33333,30661.0,0.2102
2024,3,Texas,1620324.6667,154790.0,0.1252
2024,3,Texas,1644303.0,159625.0,0.1255
2024,3,Texas,136293.33333,22133.0,0.2457
2024,3,Texas,21136.666667,3693.0,0.181
2024,3,Texas,349579.0,30515.0,0.114
2024,3,Texas,1449961.0,154767.0,0.1391
2024,3,Utah,183638.0,12467.0,0.0895
2024,3,Utah,18095.0,2206.0,0.1661
2024,3,Utah,165543.0,10261.0,0.0815
2024,3,Utah,168532.33333,10156.0,0.0789
2024,3,Utah,13774.333333,2088.0,0.2268
2024,3,Utah,1331.3333333,223.0,0.1791
2024,3,Utah,40181.333333,3081.0,0.1054
2024,3,Utah,143423.0,9384.0,0.0853
2024,3,Vermont,98302.0,10114.0,0.1376
2024,3,Vermont,20436.333333,3522.0,0.2207
2024,3,Vermont,77865.666667,6592.0,0.1145
2024,3,Vermont,85786.0,7358.0,0.1142
2024,3,Vermont,12156.333333,2644.0,0.3027
2024,3,Vermont,359.66666667,112.0,0.3191
2024,3,Vermont,73659.333333,7164.0,0.1307
2024,3,Vermont,24344.333333,2911.0,0.1574
2024,3,Virgin Islands,12797.0,432.0,0.0574
2024,3,Virginia,877771.33333,73290.0,0.1049
2024,3,Virginia,73392.0,9776.0,0.1706
2024,3,Virginia,804379.33333,63514.0,0.0991
2024,3,Virginia,816449.33333,63571.0,0.0972
2024,3,Virginia,54929.333333,8712.0,0.2255
2024,3,Virginia,6392.6666667,1007.0,0.1636
2024,3,Virginia,148615.66667,8734.0,0.0744
2024,3,Virginia,727870.33333,64461.0,0.1111
2024,3,Washington,645298.33333,65409.0,0.1424
2024,3,Washington,80181.333333,10065.0,0.1832
2024,3,Washington,565117.0,55344.0,0.1369
2024,3,Washington,587896.33333,56178.0,0.1331
2024,3,Washington,53007.0,8173.0,0.248
2024,3,Washington,4395.0,1058.0,0.2541
2024,3,Washington,153254.0,13899.0,0.1284
2024,3,Washington,491667.66667,51487.0,0.1467
2024,3,West Virginia,179381.33333,13504.0,0.0977
2024,3,West Virginia,31869.666667,5004.0,0.2037
2024,3,West Virginia,147511.66667,8500.0,0.0748
2024,3,West Virginia,153330.33333,9727.0,0.0812
2024,3,West Virginia,24938.0,3545.0,0.2038
2024,3,West Virginia,1113.0,232.0,0.2154
2024,3,West Virginia,60860.666667,4518.0,0.0961
2024,3,West Virginia,118357.66667,8973.0,0.0985
2024,3,Wisconsin,487184.0,33577.0,0.0952
2024,3,Wisconsin,74308.666667,10570.0,0.1873
2024,3,Wisconsin,412875.33333,23007.0,0.0777
2024,3,Wisconsin,430715.0,24482.0,0.0783
2024,3,Wisconsin,52899.0,8527.0,0.2322
2024,3,Wisconsin,3570.0,568.0,0.1689
2024,3,Wisconsin,192102.66667,12235.0,0.0908
2024,3,Wisconsin,294986.0,21338.0,0.098
2024,3,Wyoming,95112.0,4606.0,0.069
2024,3,Wyoming,8586.6666667,956.0,0.1446
2024,3,Wyoming,86525.333333,3650.0,0.0607
2024,3,Wyoming,87639.666667,3692.0,0.0599
2024,3,Wyoming,7045.6666667,856.0,0.179
2024,3,Wyoming,426.66666667,58.0,0.151
2024,3,Wyoming,67159.0,3447.0,0.0744
2024,3,Wyoming,27945.0,1158.0,0.0566
2024,4,Alabama,372585.66667,17293.0,0.0585
2024,4,Alabama,52409.333333,3664.0,0.0924
2024,4,Alabama,320176.33333,13629.0,0.0533
2024,4,Alabama,323124.66667,13648.0,0.0521
2024,4,Alabama,45994.333333,3324.0,0.109
2024,4,Alabama,3466.6666667,321.0,0.098
2024,4,Alabama,106231.33333,4421.0,0.0524
2024,4,Alabama,265649.66667,12843.0,0.061
2024,4,Alaska,102476.33333,9840.0,0.1452
2024,4,Alaska,21750.666667,3222.0,0.2111
2024,4,Alaska,80725.666667,6618.0,0.1261
2024,4,Alaska,92686.0,8086.0,0.1326
2024,4,Alaska,9121.3333333,1637.0,0.265
2024,4,Alaska,669.0,117.0,0.1896
2024,4,Alaska,49152.666667,5186.0,0.1618
2024,4,Alaska,49758.333333,4259.0,0.1271
2024,4,Arizona,634754.33333,70330.0,0.143
2024,4,Arizona,59688.0,8161.0,0.2001
2024,4,Arizona,575066.33333,62169.0,0.1378
2024,4,Arizona,598662.33333,63647.0,0.1361
2024,4,Arizona,31543.333333,5755.0,0.2911
2024,4,Arizona,4548.6666667,928.0,0.2142
2024,4,Arizona,100889.0,9637.0,0.1322
2024,4,Arizona,531347.0,60454.0,0.1449
2024,4,Arkansas,324763.33333,22792.0,0.0888
2024,4,Arkansas,42552.0,5444.0,0.1659
2024,4,Arkansas,282211.33333,17348.0,0.0775
2024,4,Arkansas,286193.0,18302.0,0.0796
2024,4,Arkansas,36165.333333,4145.0,0.1687
2024,4,Arkansas,2405.0,345.0,0.153
2024,4,Arkansas,147582.0,8836.0,0.0761
2024,4,Arkansas,175871.0,13864.0,0.0993
2024,4,California,2842470.6667,541100.0,0.256
2024,4,California,958649.0,221491.0,0.3106
2024,4,California,1883821.6667,319609.0,0.2283
2024,4,California,2555637.3333,460103.0,0.2413
2024,4,California,254872.33333,71020.0,0.4041
2024,4,California,31961.0,9977.0,0.3279
2024,4,California,315947.33333,53923.0,0.2324
2024,4,California,2524433.0,486988.0,0.259
2024,4,Colorado,416865.66667,41996.0,0.1361
2024,4,Colorado,53272.666667,9184.0,0.236
2024,4,Colorado,363593.0,32812.0,0.1217
2024,4,Colorado,384599.66667,34752.0,0.1215
2024,4,Colorado,29846.666667,6782.0,0.3324
2024,4,Colorado,2419.3333333,462.0,0.2076
2024,4,Colorado,101837.0,8649.0,0.1196
2024,4,Colorado,314726.33333,33330.0,0.1412
2024,4,Connecticut,256027.0,30891.0,0.1484
2024,4,Connecticut,60053.666667,10364.0,0.2145
2024,4,Connecticut,195973.33333,20527.0,0.1284
2024,4,Connecticut,228041.33333,24599.0,0.1319
2024,4,Connecticut,25877.333333,5879.0,0.2984
2024,4,Connecticut,2108.3333333,413.0,0.205
2024,4,Connecticut,12434.0,1316.0,0.133
2024,4,Connecticut,243543.0,29573.0,0.1492
2024,4,Delaware,149353.0,17380.0,0.1398
2024,4,Delaware,16453.666667,3238.0,0.2486
2024,4,Delaware,132899.33333,14142.0,0.1271
2024,4,Delaware,138123.0,14510.0,0.1255
2024,4,Delaware,10149.666667,2629.0,0.3438
2024,4,Delaware,1080.3333333,241.0,0.2291
2024,4,Delaware,49255.333333,4788.0,0.1136
2024,4,Delaware,100042.33333,12586.0,0.1532
2024,4,District Of Columbia,49445.666667,7807.0,0.2138
2024,4,District Of Columbia,16630.666667,3164.0,0.2581
2024,4,District Of Columbia,32815.0,4643.0,0.1913
2024,4,District Of Columbia,43054.666667,6421.0,0.2
2024,4,District Of Columbia,5603.6666667,1219.0,0.3333
2024,4,District Of Columbia,787.33333333,167.0,0.2194
2024,4,District Of Columbia,49420.666667,7806.0,0.2138
2024,4,Florida,1922789.6667,210691.0,0.1333
2024,4,Florida,204281.0,34530.0,0.2139
2024,4,Florida,1718508.6667,176161.0,0.1241
2024,4,Florida,1783426.3333,186150.0,0.1257
2024,4,Florida,125355.33333,21610.0,0.2516
2024,4,Florida,14008.0,2931.0,0.217
2024,4,Florida,127585.66667,12657.0,0.121
2024,4,Florida,1792081.0,197866.0,0.1342
2024,4,Georgia,738681.66667,58187.0,0.1
2024,4,Georgia,97162.0,11432.0,0.1563
2024,4,Georgia,641519.66667,46755.0,0.0919
2024,4,Georgia,665060.66667,48626.0,0.0916
2024,4,Georgia,65439.0,8261.0,0.1924
2024,4,Georgia,8182.0,1300.0,0.1678
2024,4,Georgia,166277.33333,10966.0,0.0824
2024,4,Georgia,571973.66667,47204.0,0.1053
2024,4,Hawaii,102292.66667,15617.0,0.2079
2024,4,Hawaii,10104.666667,1716.0,0.2756
2024,4,Hawaii,92188.0,13901.0,0.2018
2024,4,Hawaii,95505.666667,13859.0,0.1961
2024,4,Hawaii,5303.0,1147.0,0.3771
2024,4,Hawaii,1484.0,611.0,0.4421
2024,4,Hawaii,33515.0,4565.0,0.1928
2024,4,Hawaii,68691.333333,11050.0,0.2149
2024,4,Idaho,176203.33333,9344.0,0.0731
2024,4,Idaho,19848.666667,2211.0,0.1603
2024,4,Idaho,156354.66667,7133.0,0.0625
2024,4,Idaho,159546.0,7239.0,0.0621
2024,4,Idaho,15725.0,1968.0,0.1887
2024,4,Idaho,932.33333333,137.0,0.1524
2024,4,Idaho,74914.666667,3812.0,0.0732
2024,4,Idaho,101269.33333,5532.0,0.073
2024,4,Illinois,1173633.6667,99211.0,0.1081
2024,4,Illinois,196755.0,27922.0,0.1775
2024,4,Illinois,976878.66667,71289.0,0.0938
2024,4,Illinois,1061722.6667,80451.0,0.0966
2024,4,Illinois,100961.66667,17067.0,0.2313
2024,4,Illinois,10949.333333,1693.0,0.1602
2024,4,Illinois,213632.0,10520.0,0.0634
2024,4,Illinois,959578.66667,88670.0,0.118
2024,4,Indiana,606923.33333,34724.0,0.0728
2024,4,Indiana,85154.666667,9926.0,0.1478
2024,4,Indiana,521768.66667,24798.0,0.0606
2024,4,Indiana,543386.66667,26665.0,0.0619
2024,4,Indiana,59154.0,7456.0,0.1788
2024,4,Indiana,4382.6666667,603.0,0.1458
2024,4,Indiana,170158.0,9626.0,0.0724
2024,4,Indiana,436489.33333,25086.0,0.073
2024,4,Iowa,388082.66667,16002.0,0.0526
2024,4,Iowa,35579.333333,4521.0,0.1646
2024,4,Iowa,352503.33333,11481.0,0.0415
2024,4,Iowa,359385.0,12310.0,0.0434
2024,4,Iowa,26700.0,3463.0,0.1874
2024,4,Iowa,1997.6666667,229.0,0.1212
2024,4,Iowa,211790.66667,9305.0,0.0565
2024,4,Iowa,176153.0,6692.0,0.0479
2024,4,Kansas,349145.33333,18807.0,0.0687
2024,4,Kansas,31514.333333,4131.0,0.1636
2024,4,Kansas,317631.0,14676.0,0.059
2024,4,Kansas,320804.33333,15160.0,0.0598
2024,4,Kansas,26287.333333,3366.0,0.1815
2024,4,Kansas,2053.6666667,281.0,0.1449
2024,4,Kansas,168257.33333,9169.0,0.0702
2024,4,Kansas,180448.0,9617.0,0.0672
2024,4,Kentucky,395022.66667,23989.0,0.0763
2024,4,Kentucky,64804.0,8511.0,0.1638
2024,4,Kentucky,330218.66667,15478.0,0.059
2024,4,Kentucky,344203.66667,17385.0,0.0626
2024,4,Kentucky,48215.333333,6319.0,0.1841
2024,4,Kentucky,2603.6666667,285.0,0.1149
2024,4,Kentucky,192244.66667,12938.0,0.0853
2024,4,Kentucky,201388.0,10923.0,0.0675
2024,4,Louisiana,347751.0,19042.0,0.0686
2024,4,Louisiana,60810.0,5033.0,0.1056
2024,4,Louisiana,286941.0,14009.0,0.061
2024,4,Louisiana,307417.66667,15016.0,0.0603
2024,4,Louisiana,36639.666667,3605.0,0.1437
2024,4,Louisiana,3693.6666667,421.0,0.1194
2024,4,Louisiana,79682.333333,3835.0,0.0601
2024,4,Louisiana,266557.0,15104.0,0.0711
2024,4,Maine,134671.0,10667.0,0.1089
2024,4,Maine,36137.0,4834.0,0.1794
2024,4,Maine,98534.0,5833.0,0.0821
2024,4,Maine,113820.33333,7302.0,0.0872
2024,4,Maine,20100.0,3253.0,0.2396
2024,4,Maine,750.66666667,112.0,0.1602
2024,4,Maine,75325.0,5944.0,0.1087
2024,4,Maine,59315.666667,4723.0,0.1091
2024,4,Maryland,715693.33333,95355.0,0.1675
2024,4,Maryland,108398.66667,21844.0,0.2568
2024,4,Maryland,607294.66667,73511.0,0.1518
2024,4,Maryland,646020.66667,78548.0,0.1523
2024,4,Maryland,62680.333333,15361.0,0.3271
2024,4,Maryland,6992.3333333,1446.0,0.2151
2024,4,Maryland,46386.666667,4554.0,0.1205
2024,4,Maryland,669138.33333,90794.0,0.1708
2024,4,Massachusetts,796856.0,129675.0,0.2005
2024,4,Massachusetts,188666.33333,44341.0,0.2921
2024,4,Massachusetts,608189.66667,85334.0,0.1724
2024,4,Massachusetts,706676.0,101011.0,0.1755
2024,4,Massachusetts,85755.0,27654.0,0.4127
2024,4,Massachusetts,4425.0,1010.0,0.2335
2024,4,Massachusetts,33182.666667,5651.0,0.2129
2024,4,Massachusetts,763384.0,124004.0,0.2
2024,4,Michigan,728647.66667,81207.0,0.1455
2024,4,Michigan,129824.33333,22956.0,0.2297
2024,4,Michigan,598823.33333,58251.0,0.1271
2024,4,Michigan,625389.0,59830.0,0.1237
2024,4,Michigan,96475.666667,20011.0,0.294
2024,4,Michigan,6783.0,1366.0,0.2092
2024,4,Michigan,184625.66667,17158.0,0.1254
2024,4,Michigan,543801.33333,64015.0,0.152
2024,4,Minnesota,387120.33333,45751.0,0.1613
2024,4,Minnesota,68197.666667,15688.0,0.3037
2024,4,Minnesota,318922.66667,30063.0,0.1296
2024,4,Minnesota,327625.0,30150.0,0.1255
2024,4,Minnesota,56426.666667,14876.0,0.3672
2024,4,Minnesota,3068.6666667,725.0,0.2549
2024,4,Minnesota,145386.66667,12924.0,0.1231
2024,4,Minnesota,241576.33333,32814.0,0.1838
2024,4,Mississippi,324234.0,25790.0,0.0979
2024,4,Mississippi,51645.666667,4700.0,0.1116
2024,4,Mississippi,272588.33333,21090.0,0.0953
2024,4,Mississippi,285308.33333,22123.0,0.0943
2024,4,Mississippi,35235.0,3189.0,0.1254
2024,4,Mississippi,3690.6666667,478.0,0.1352
2024,4,Mississippi,184960.66667,12376.0,0.0817
2024,4,Mississippi,138069.33333,13314.0,0.1199
2024,4,Missouri,530755.66667,29465.0,0.0717
2024,4,Missouri,65060.0,8258.0,0.1585
2024,4,Missouri,465695.66667,21207.0,0.0591
2024,4,Missouri,469522.0,21551.0,0.0588
2024,4,Missouri,56806.333333,7326.0,0.1843
2024,4,Missouri,4427.3333333,588.0,0.1404
2024,4,Missouri,197187.33333,9991.0,0.0667
2024,4,Missouri,333477.33333,19470.0,0.0746
2024,4,Montana,166673.0,9353.0,0.079
2024,4,Montana,18262.0,2193.0,0.1614
2024,4,Montana,148411.0,7160.0,0.0683
2024,4,Montana,153306.66667,7473.0,0.0684
2024,4,Montana,12677.333333,1784.0,0.2121
2024,4,Montana,689.0,96.0,0.1468
2024,4,Montana,114033.33333,6698.0,0.0837
2024,4,Montana,52620.0,2655.0,0.0693
2024,4,Nebraska,224850.66667,10906.0,0.0636
2024,4,Nebraska,19643.0,2693.0,0.1734
2024,4,Nebraska,205207.66667,8213.0,0.0527
2024,4,Nebraska,209792.0,8874.0,0.0552
2024,4,Nebraska,13965.0,1878.0,0.1947
2024,4,Nebraska,1093.6666667,154.0,0.1528
2024,4,Nebraska,112510.0,5134.0,0.0607
2024,4,Nebraska,112269.66667,5767.0,0.0664
2024,4,Nevada,239948.66667,21540.0,0.1235
2024,4,Nevada,37043.0,5972.0,0.2275
2024,4,Nevada,202905.66667,15568.0,0.1051
2024,4,Nevada,218592.66667,17639.0,0.1106
2024,4,Nevada,19131.666667,3518.0,0.2749
2024,4,Nevada,2224.3333333,383.0,0.1861
2024,4,Nevada,47016.666667,3751.0,0.1122
2024,4,Nevada,192540.66667,17770.0,0.1263
2024,4,New Hampshire,190629.66667,19661.0,0.1344
2024,4,New Hampshire,19025.0,4544.0,0.2994
2024,4,New Hampshire,171604.66667,15117.0,0.1153
2024,4,New Hampshire,170665.33333,15123.0,0.1145
2024,4,New Hampshire,19160.333333,4387.0,0.3253
2024,4,New Hampshire,804.0,151.0,0.1974
2024,4,New Hampshire,81835.333333,7849.0,0.1278
2024,4,New Hampshire,108399.33333,11756.0,0.139
2024,4,New Jersey,873498.33333,107345.0,0.1495
2024,4,New Jersey,114212.33333,20060.0,0.2139
2024,4,New Jersey,759286.0,87285.0,0.1398
